Session,Game,Turns,Elapsed,Winners
20180424_201128,8178,262,28,Player 2
20180424_201128,5643,44,4,Player 2
20180424_201128,1129,1848,82,Player 1
20180424_201128,3626,1449,85,Player 1
20180424_201128,3627,16,2,Player 2
20180424_201128,1130,14,2,Player 2
20180424_201128,8179,160,19,Player 2
20180424_201128,3611,1380,302,Player 2
20180424_201128,5644,458,52,Player 2
20180424_201128,5645,2,0,Player 2
20180424_201128,5646,122,12,Player 2
20180424_201128,8180,514,55,Player 2
20180424_201128,3628,1034,85,Player 2
20180424_201128,3612,1103,70,Player 1
20180424_201128,3613,55,7,Player 1
20180424_201128,3629,187,20,Player 1
20180424_201128,3614,115,11,Player 1
20180424_201128,8181,564,41,Player 2
20180424_201128,5647,1435,63,Player 2
20180424_201128,3630,409,37,Player 1
20180424_201128,3631,330,45,Player 2
20180424_201128,1131,1042,206,Player 2
20180424_201128,3615,1567,111,Player 1
20180424_201128,5648,2000,105,
20180424_201128,3632,490,40,Player 2
20180424_201128,8182,1705,160,Player 2
20180424_201128,1132,1510,75,Player 1
20180424_201128,3616,1196,76,Player 1
20180424_201128,3633,1539,90,Player 2
20180424_201128,8183,726,53,Player 2
20180424_201128,8184,72,6,Player 2
20180424_201128,3634,262,21,Player 2
20180424_201128,8185,205,22,Player 1
20180424_201128,5649,401,157,Player 1
20180424_201128,3635,396,41,Player 2
20180424_201128,5650,138,16,Player 2
20180424_201128,3636,138,15,Player 2
20180424_201128,8186,722,70,Player 2
20180424_201128,8187,57,6,Player 1
20180424_201128,8188,115,14,Player 1
20180424_201128,3617,2000,156,
20180424_201128,5651,820,64,Player 2
20180424_201128,5652,188,17,Player 2
20180424_201128,3650,130,31,Player 2
20180424_201128,1133,82,208,Player 2
20180424_201128,3637,1936,104,Player 2
20180424_201128,8189,1195,62,Player 2
20180424_201128,1134,182,18,Player 2
20180424_201128,3651,522,43,Player 2
20180424_201128,8190,1668,109,Player 2
20180424_201128,1135,1378,109,Player 1
20180424_201128,3638,2000,121,
20180424_201128,8191,211,36,Player 1
20180424_201128,5653,869,190,Player 1
20180424_201128,8192,228,23,Player 2
20180424_201128,3639,984,60,Player 2
20180424_201128,1136,152,69,Player 2
20180424_201128,3640,185,18,Player 1
20180424_201128,8193,382,35,Player 2
20180424_201128,1137,295,24,Player 1
20180424_201128,3652,1323,208,Player 1
20180424_201128,3641,751,50,Player 1
20180424_201128,8194,1226,71,Player 1
20180424_201128,1138,1176,73,Player 1
20180424_201128,3653,1154,68,Player 1
20180424_201128,1139,1592,78,Player 1
20180424_201128,3642,2000,138,
20180424_201128,3643,2,0,Player 2
20180424_201128,3644,22,1,Player 2
20180424_201128,3645,10,0,Player 2
20180424_201128,5654,1578,256,Player 1
20180424_201128,1140,1272,69,Player 2
20180424_201128,3646,771,55,Player 2
20180424_201128,8195,1829,175,Player 2
20180424_201128,8196,5,0,Player 1
20180424_201128,8197,1,0,Player 1
20180424_201128,8198,3,0,Player 1
20180424_201128,3647,41,4,Player 1
20180424_201128,8199,7,1,Player 1
20180424_201128,5655,382,37,Player 2
20180424_201128,3648,43,9,Player 1
20180424_201128,1141,1318,70,Player 1
20180424_201128,3654,1530,211,Player 2
20180424_201128,3649,1315,75,Player 2
20180424_201128,8200,379,83,Player 1
20180424_201128,1142,389,72,Player 1
20180424_201128,3666,480,38,Player 2
20180424_201128,3655,1819,80,Player 2
20180424_201128,8201,720,50,Player 2
20180424_201128,3656,24,2,Player 2
20180424_201128,8202,6,1,Player 2
20180424_201128,8203,6,0,Player 2
20180424_201128,3657,16,1,Player 2
20180424_201128,8204,4,0,Player 2
20180424_201128,8205,12,1,Player 2
20180424_201128,1143,327,29,Player 1
20180424_201128,1144,13,1,Player 1
