Session,Game,Turns,Elapsed,Winners
20180424_171234,7645,1672,24,Player 2
20180424_171234,2684,1433,22,Player 1
20180424_171234,253,1182,22,Player 2
20180424_171234,5117,1585,24,Player 2
20180424_171234,2685,147,3,Player 1
20180424_171234,7646,673,15,Player 1
20180424_171234,2686,477,12,Player 1
20180424_171234,5118,643,16,Player 1
20180424_171234,270,1555,31,Player 1
20180424_171234,7647,1576,25,Player 1
20180424_171234,5119,1538,23,Player 2
20180424_171234,260,731,114,Player 1
20180424_171234,271,929,20,Player 1
20180424_171234,261,291,6,Player 1
20180424_171234,2703,1601,167,Player 1
20180424_171234,272,310,9,Player 2
20180424_171234,7648,1366,26,Player 2
20180424_171234,273,189,5,Player 1
20180424_171234,7649,215,6,Player 1
20180424_171234,274,78,3,Player 2
20180424_171234,2687,2000,56,
20180424_171234,7650,88,2,Player 2
20180424_171234,275,76,2,Player 2
20180424_171234,2704,584,14,Player 2
20180424_171234,7651,56,1,Player 2
20180424_171234,7652,24,0,Player 2
20180424_171234,2688,154,3,Player 2
20180424_171234,2689,24,0,Player 2
20180424_171234,2705,178,6,Player 2
20180424_171234,2722,88,1,Player 2
20180424_171234,2706,208,4,Player 2
20180424_171234,276,416,10,Player 2
20180424_171234,2723,223,6,Player 1
20180424_171234,2707,362,9,Player 2
20180424_171234,7653,618,18,Player 2
20180424_171234,2724,392,10,Player 2
20180424_171234,2725,195,4,Player 1
20180424_171234,2708,466,15,Player 2
20180424_171234,277,1469,25,Player 1
20180424_171234,2709,578,14,Player 2
20180424_171234,2726,923,19,Player 1
20180424_171234,278,687,15,Player 1
20180424_171234,7654,2000,30,
20180424_171234,279,24,0,Player 2
20180424_171234,280,290,6,Player 2
20180424_171234,2710,381,9,Player 1
20180424_171234,2727,404,10,Player 2
20180424_171234,7655,388,9,Player 2
20180424_171234,281,726,17,Player 2
20180424_171234,2728,1236,23,Player 2
20180424_171234,7656,1411,22,Player 2
20180424_171234,2711,1087,25,Player 1
20180424_171234,7657,375,9,Player 1
20180424_171234,282,957,22,Player 1
20180424_171234,2712,807,16,Player 1
20180424_171234,2729,1210,23,Player 1
20180424_171234,7658,659,16,Player 1
20180424_171234,2713,398,9,Player 2
20180424_171234,283,877,20,Player 1
20180424_171234,7659,1001,19,Player 1
20180424_171234,2730,1535,23,Player 2
20180424_171234,2731,100,2,Player 2
20180424_171234,2714,1497,24,Player 1
20180424_171234,284,1557,27,Player 1
20180424_171234,7660,1104,21,Player 2
20180424_171234,2732,1950,25,Player 2
20180424_171234,2715,1613,26,Player 1
20180424_171234,7661,555,13,Player 1
20180424_171234,2716,118,2,Player 2
20180424_171234,285,1380,26,Player 2
20180424_171234,2717,537,12,Player 1
20180424_171234,7662,637,15,Player 1
20180424_171234,7663,606,13,Player 2
20180424_171234,286,1182,19,Player 2
20180424_171234,2718,1089,19,Player 1
20180424_171234,2733,2000,41,
20180424_171234,287,488,13,Player 2
20180424_171234,7664,700,19,Player 2
20180424_171234,2734,586,12,Player 2
20180424_171234,2719,1184,25,Player 2
20180424_171234,288,758,18,Player 2
20180424_171234,289,144,3,Player 2
20180424_171234,2735,1550,26,Player 2
20180424_171234,2720,944,19,Player 2
20180424_171234,7665,1617,31,Player 1
20180424_171234,290,938,21,Player 2
20180424_171234,7666,409,10,Player 1
20180424_171234,2736,876,19,Player 2
